Data,Modelo,Produto,Loja,Preco_USD,Preco_BRL,Codigo,Link_Produto,Link_Loja
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,Cel Apple New iPhone 17 Pro Max 512GB A-3257 Cosmic Orange LL/A Esim,LG Importados,1550.0,8075.5,902809,https://www.comprasparaguai.com.br/cel-apple-new-iphone-17-pro-max-512gb-a-3257-cosmic-orange-lla-esim__5526217/,https://www.comprasparaguai.com.br/lojas/lg-importados/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,iPhone 17 Pro Max 512GB A3525 4J/A Esim Cosmic Orange,Best Shop Paraguai,1535.0,7997.35,149846,https://www.comprasparaguai.com.br/iphone-17-pro-max-512gb-a3525-4ja-esim-cosmic-orange__5062804/,https://www.comprasparaguai.com.br/lojas/best-shop-paraguai/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,iPhone 17 Pro Max 512GB A3257 LL/A Esim Deep Blue,Best Shop Paraguai,1565.0,8153.65,147583,https://www.comprasparaguai.com.br/iphone-17-pro-max-512gb-a3257-lla-esim-deep-blue__5019781/,https://www.comprasparaguai.com.br/lojas/best-shop-paraguai/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,iPhone 17 Pro Max 512GB A3257 LL/A Esim Silver,Best Shop Paraguai,1565.0,8153.65,147576,https://www.comprasparaguai.com.br/iphone-17-pro-max-512gb-a3257-lla-esim-silver__5023860/,https://www.comprasparaguai.com.br/lojas/best-shop-paraguai/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,Cel iPhone 17 Pro Max 512GB Orange,Mini Carlos,1550.0,8075.5,868,https://www.comprasparaguai.com.br/cel-iphone-17-pro-max-512gb-orange__4586178/,https://www.comprasparaguai.com.br/lojas/mini-carlos/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,Cel iPhone 17 Pro Max 512GB Japones Orange,Mini Carlos,1550.0,8075.5,1006,https://www.comprasparaguai.com.br/cel-iphone-17-pro-max-512gb-japones-orange__4636038/,https://www.comprasparaguai.com.br/lojas/mini-carlos/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,iPhone 17 Pro Max 512GB US Orange,Eshop Cell,1518.0,7908.78,1410,https://www.comprasparaguai.com.br/iphone-17-pro-max-512gb-us-orange__5457165/,https://www.comprasparaguai.com.br/lojas/eshop-cell/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,Apple iPhone 17 Pro Max 512GB LL/A e-Sim - Cosmic Orange,Tellecon Cell,1560.0,8127.6,48262,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-lla-e-sim-cosmic-orange__5338555/,https://www.comprasparaguai.com.br/lojas/tellecon-cell/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,Celular Apple iPhone 17 Pro Max A3525 Esim 512GB/12GB Ram de 6.9″ 48+48+48MP/18MP – Silver,Prime Shop,1577.99,8221.33,39090,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-a3525-esim-512gb12gb-ram-de-69-484848mp18mp-silver__5016477/,https://www.comprasparaguai.com.br/lojas/prime-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,Apple iPhone 17 Pro Max 512GB LL/A e-Sim - Deep Blue,Tellecon Cell,1550.0,8075.5,48286,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-lla-e-sim-deep-blue__5338560/,https://www.comprasparaguai.com.br/lojas/tellecon-cell/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,Apple iPhone 17 Pro Max 512GB - Blue Mfyube (Nano - Esim) Anatel,Twin Shop,1560.0,8127.6,35758,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-blue-mfyube-nano-esim-anatel__5441694/,https://www.comprasparaguai.com.br/lojas/twin-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,iPhone 17 Pro Max 512GB Cosmic Orange Be,Tellecon Cell,1560.0,8127.6,55659,https://www.comprasparaguai.com.br/iphone-17-pro-max-512gb-cosmic-orange-be__5546561/,https://www.comprasparaguai.com.br/lojas/tellecon-cell/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,Apple iPhone 17 Pro Max A3526 Be 512GB 12GB Ram Sim Físico - Deep Blue (Anatel),Tellecon Cell,1560.0,8127.6,60066,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3526-be-512gb-12gb-ram-sim-fisico-deep-blue-anatel__5546562/,https://www.comprasparaguai.com.br/lojas/tellecon-cell/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,iPhone 17 Pro Max 512GB Cosmic Orange,Empire Shop,1595.0,8309.95,1148-8,https://www.comprasparaguai.com.br/iphone-17-pro-max-512gb-cosmic-orange__5279019/,https://www.comprasparaguai.com.br/lojas/empire-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,Celular Apple iPhone 17 Pro Max – 12/512GB – 6.9″ – Deep Blue,Prime Shop,1539.99,8023.35,40742,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-12512gb-69-deep-blue__5079623/,https://www.comprasparaguai.com.br/lojas/prime-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,iPhone 17 Pro Max 512GB Silver,Empire Shop,1650.99,8601.66,1120-4,https://www.comprasparaguai.com.br/iphone-17-pro-max-512gb-silver__5279018/,https://www.comprasparaguai.com.br/lojas/empire-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,Apple iPhone 17 Pro Max 512GB - Orange MFYT4BE (Nano - Esim) Anatel,Twin Shop,1570.0,8179.7,37342,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-orange-mfyt4be-nano-esim-anatel__5550317/,https://www.comprasparaguai.com.br/lojas/twin-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,Apple iPhone 17 Pro Max 512GB LL/A e-Sim - Silver,Tellecon Cell,1550.0,8075.5,48279,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-lla-e-sim-silver__5338556/,https://www.comprasparaguai.com.br/lojas/tellecon-cell/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,Celular Apple iPhone 17 Pro Max A3525 Esim 512GB/12GB Ram de 6.9″ 48+48+48MP/18MP – Cosmic Orange,Prime Shop,1579.99,8231.75,40740,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-a3525-esim-512gb12gb-ram-de-69-484848mp18mp-cosmic-orange__5079616/,https://www.comprasparaguai.com.br/lojas/prime-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,Apple iPhone 17 Pro Max 512GB - Silver MFYQ4BE (Nano - Esim) Anatel,Twin Shop,1580.0,8231.8,34027,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-silver-mfyq4be-nano-esim-anatel__5371493/,https://www.comprasparaguai.com.br/lojas/twin-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB,Apple iPhone 17 Pro Max 512GB MFYT4BE/A Cosmic Orange,Roma Shopping,1560.0,8127.6,195866,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-mfyt4bea-cosmic-orange__5254686/,https://www.comprasparaguai.com.br/lojas/roma-shopping/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Apple iPhone 17 Pro Max A3257 Dual 1 TB - Cosmic Orange,Nissei,1760.0,9169.6,145629,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3257-dual-1-tb-cosmic-orange__5061524/,https://www.comprasparaguai.com.br/lojas/nissei/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Apple iPhone 17 Pro Max 1TB Deep Blue MFYX4BE (Nano Sim-Esim),Cellshop,1790.0,9325.9,5950614,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-1tb-deep-blue-mfyx4be-nano-sim-esim__5379920/,https://www.comprasparaguai.com.br/lojas/cellshop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,iPhone 17 Pro Max 1TB Orange A3257,Star Games,1668.0,8690.28,175609,https://www.comprasparaguai.com.br/iphone-17-pro-max-1tb-orange-a3257__5115022/,https://www.comprasparaguai.com.br/lojas/star-games/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Celular Apple iPhone 17 Pro Max 1TB Orange e/JP,Shopping China,1785.0,9299.85,1017023,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-1tb-orange-ejp__5364165/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Celular Apple iPhone 17 Pro Max 1TB Silver,Shopping China,1720.0,8961.2,1012581,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-1tb-silver__5364164/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Celular Apple iPhone 17 Pro Max 1TB Blue e/JP,Shopping China,1805.0,9404.05,1017027,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-1tb-blue-ejp__5364167/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Celular Apple iPhone 17 Pro Max 1TB Silver e/JP,Shopping China,1820.0,9482.2,1017025,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-1tb-silver-ejp__5364166/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Celular Apple iPhone 17 Pro Max 1T Cosmic Orange,Shopping China,1699.0,8851.79,1012582,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-1t-cosmic-orange__5201298/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,iPhone 17 Pro Max 1TBGB Silver,Mundo do Celular,1735.0,9039.35,147903,https://www.comprasparaguai.com.br/iphone-17-pro-max-1tbgb-silver__5068710/,https://www.comprasparaguai.com.br/lojas/mundo-do-celular/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,iPhone 17 Pro Max 1TB Usa-Esim Blue,Melody,1705.0,8883.05,7033-1,https://www.comprasparaguai.com.br/iphone-17-pro-max-1tb-usa-esim-blue__5037943/,https://www.comprasparaguai.com.br/lojas/melody/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,iPhone 17 Pro Max 1TB Usa-Esim Orange,Melody,1685.0,8778.85,7032-4,https://www.comprasparaguai.com.br/iphone-17-pro-max-1tb-usa-esim-orange__5052606/,https://www.comprasparaguai.com.br/lojas/melody/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,iPhone 17 Pro Max 1TB Usa-Esim Silver,Melody,1725.0,8987.25,7040-9,https://www.comprasparaguai.com.br/iphone-17-pro-max-1tb-usa-esim-silver__5037941/,https://www.comprasparaguai.com.br/lojas/melody/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,iPhone 17 Pro Max 1TB JP -Esim Silver,Melody,1715.0,8935.15,7182-6,https://www.comprasparaguai.com.br/iphone-17-pro-max-1tb-jp-esim-silver__5063486/,https://www.comprasparaguai.com.br/lojas/melody/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,"Apple iPhone 17 Pro Max A3257 LL 1TB Esim Tela 6.9"" - Azul Intenso",Atacado Connect,1705.0,8883.05,1278026,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3257-ll-1tb-esim-tela-69-azul-intenso__5019657/,https://www.comprasparaguai.com.br/lojas/atacado-connect/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,"Apple iPhone 17 Pro Max A3525 4J 1TB Esim Tela 6.9"" - Laranja Cósmico",Atacado Connect,1705.0,8883.05,1292206,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3525-4j-1tb-esim-tela-69-laranja-cosmico__5062807/,https://www.comprasparaguai.com.br/lojas/atacado-connect/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,"Apple iPhone 17 Pro Max A3525 4J 1TB Esim Tela 6.9"" - Azul Intenso",Atacado Connect,1705.0,8883.05,1291353,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3525-4j-1tb-esim-tela-69-azul-intenso__5060804/,https://www.comprasparaguai.com.br/lojas/atacado-connect/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,iPhone 17 Pro Max 1TB A3526 Be/A Esim Cosmic Orange Anatel,Best Shop Paraguai,1780.0,9273.8,163781,https://www.comprasparaguai.com.br/iphone-17-pro-max-1tb-a3526-bea-esim-cosmic-orange-anatel__5382099/,https://www.comprasparaguai.com.br/lojas/best-shop-paraguai/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,iPhone 17 Pro Max 1TB Deep Blue LL/A (Americano),Swap Store,1762.0,9180.02,32568,https://www.comprasparaguai.com.br/iphone-17-pro-max-1tb-deep-blue-lla-americano__5251259/,https://www.comprasparaguai.com.br/lojas/swap-store/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Celular Apple iPhone 17 Pro Max 1TB – Silver,Prime Shop,1761.99,9179.97,39098,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-1tb-silver__5016475/,https://www.comprasparaguai.com.br/lojas/prime-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,iPhone 17 Pro Max 1TB Silver LL/A (Americano),Swap Store,1762.0,9180.02,32569,https://www.comprasparaguai.com.br/iphone-17-pro-max-1tb-silver-lla-americano__5251260/,https://www.comprasparaguai.com.br/lojas/swap-store/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,iPhone 17 Pro Max 1TB Cosmic Orange LL/A (Americano),Swap Store,1762.0,9180.02,32567,https://www.comprasparaguai.com.br/iphone-17-pro-max-1tb-cosmic-orange-lla-americano__5251258/,https://www.comprasparaguai.com.br/lojas/swap-store/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Apple iPhone 17 Pro Max 1TB Americano (Esim) - Orange,Mestre,1668.0,8690.28,15520,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-1tb-americano-esim-orange__5053726/,https://www.comprasparaguai.com.br/lojas/mestre/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Cel iPhone 17 Pro Max 1TB Silver New Usa,Cell World,1757.0,9153.97,3700865,https://www.comprasparaguai.com.br/cel-iphone-17-pro-max-1tb-silver-new-usa__5227062/,https://www.comprasparaguai.com.br/lojas/cell-world/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Cel iPhone 17 Pro Max 1TB Silver New Usa,Cell World,1757.0,9153.97,370864,https://www.comprasparaguai.com.br/cel-iphone-17-pro-max-1tb-silver-new-usa__5227061/,https://www.comprasparaguai.com.br/lojas/cell-world/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Cel Apple iPhone 17 Pro Max 1TB Esim Orange,Point Informática,1849.0,9633.29,76608,https://www.comprasparaguai.com.br/cel-apple-iphone-17-pro-max-1tb-esim-orange__5157325/,https://www.comprasparaguai.com.br/lojas/point-informatica/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Apple iPhone 17 Pro Max 1TB - Silver MFYV4BE (Esim) Anatel,Twin Shop,1780.0,9273.8,34247,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-1tb-silver-mfyv4be-esim-anatel__5380375/,https://www.comprasparaguai.com.br/lojas/twin-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Celular Apple iPhone 17 Pro Max 1TB – Deep Blue,Prime Shop,1668.0,8690.28,39097,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-1tb-deep-blue__5016460/,https://www.comprasparaguai.com.br/lojas/prime-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 1TB,Celular Apple iPhone 17 Pro Max 1TB,ISS Group,1787.0,9310.27,4601,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-1tb__5282147/,https://www.comprasparaguai.com.br/lojas/iss-group/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,Apple iPhone 17 Pro Max A3257 Dual 2 TB - Cosmic Orange,Nissei,2100.0,10941.0,145685,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3257-dual-2-tb-cosmic-orange__5022951/,https://www.comprasparaguai.com.br/lojas/nissei/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,iPhone 17 Pro Max 2TB Orange A3257,Star Games,1962.0,10222.02,175630,https://www.comprasparaguai.com.br/iphone-17-pro-max-2tb-orange-a3257__5115021/,https://www.comprasparaguai.com.br/lojas/star-games/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,Celular Apple iPhone 17 Pro Max 2TB Orange e/JP,Shopping China,2000.0,10420.0,1017021,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-2tb-orange-ejp__5229090/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,Celular Apple iPhone 17 Pro Max A3257 MFXT4LL/A 2TB Cosmic Orange,Shopping China,2100.0,10941.0,1011181,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-a3257-mfxt4lla-2tb-cosmic-orange__5016728/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,Celular Apple iPhone 17 Pro Max 2TB Silver e/JP,Shopping China,2000.0,10420.0,1017532,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-2tb-silver-ejp__5203624/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,iPhone 17 Pro Max 2TBGB Cosmic Orange,Mundo do Celular,2020.0,10524.2,147668,https://www.comprasparaguai.com.br/iphone-17-pro-max-2tbgb-cosmic-orange__5156178/,https://www.comprasparaguai.com.br/lojas/mundo-do-celular/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,Celular iPhone 17 Pro Max - 2TB - Orange,Mario Cell,2070.0,10784.7,123334,https://www.comprasparaguai.com.br/celular-iphone-17-pro-max-2tb-orange__5092356/,https://www.comprasparaguai.com.br/lojas/mario-cell/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,Celular Apple iPhone 17 Pro Max 2TB Blue LL Lacrado Esim,MultiPass,1962.0,10222.02,145158,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-2tb-blue-ll-lacrado-esim__5120598/,https://www.comprasparaguai.com.br/lojas/multipass/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,Apple iPhone 17 Pro Max 2TB Orange A3257 Esim,Intershop Importados,1999.0,10414.79,9659,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-2tb-orange-a3257-esim__5155439/,https://www.comprasparaguai.com.br/lojas/intershop-importados/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,iPhone 17 Pro Max 2TB Americano Orange,Star Company,1962.0,10222.02,178198,https://www.comprasparaguai.com.br/iphone-17-pro-max-2tb-americano-orange__5597224/,https://www.comprasparaguai.com.br/lojas/star-company/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,"Apple iPhone 17 Pro Max A3257 LL 2TB Esim Tela 6.9"" - Laranja Cósmico",Atacado Connect,1995.0,10393.95,1275803,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-a3257-ll-2tb-esim-tela-69-laranja-cosmico__5042650/,https://www.comprasparaguai.com.br/lojas/atacado-connect/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,Cel Apple New iPhone 17 Pro Max 2TB A-3257 Deep Blue LL/A Esim,LG Importados,2030.0,10576.3,1034127,https://www.comprasparaguai.com.br/cel-apple-new-iphone-17-pro-max-2tb-a-3257-deep-blue-lla-esim__5531587/,https://www.comprasparaguai.com.br/lojas/lg-importados/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,Apple iPhone 17 Pro Max 2TB Americano (Esim) - Orange,Mestre,1962.0,10222.02,15522,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-2tb-americano-esim-orange__5022397/,https://www.comprasparaguai.com.br/lojas/mestre/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,Celular Apple iPhone 17 Pro Max 2TB – Cosmic Orange,Prime Shop,1962.0,10222.02,39401,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-2tb-cosmic-orange__5023497/,https://www.comprasparaguai.com.br/lojas/prime-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 2TB,Celular Apple iPhone 17 Pro Max 2TB – Deep Blue,Prime Shop,1962.0,10222.02,39400,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-2tb-deep-blue__5023499/,https://www.comprasparaguai.com.br/lojas/prime-shop/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,Apple iPhone 17 Pro Max 512GB A3257 LL Tela Super Retina XDR 6.9 / Cam Tripla 48+48+48MP/18MP Center Stage / Ios 26 - Cosmic Orange (As Is A),One Click,1315.0,6851.15,73493,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-a3257-ll-tela-super-retina-xdr-69-cam-tripla-484848mp18mp-center-stage-ios-26-cosmic-orange-as-is-a__5332754/,https://www.comprasparaguai.com.br/lojas/one-click/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,Apple iPhone 17 Pro Max 512GB A3257 LL Tela Super Retina XDR 6.9 / Cam Tripla 48+48+48MP/18MP Center Stage / Ios 26 - Deep Blue (As Is A),One Click,1315.0,6851.15,73516,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-a3257-ll-tela-super-retina-xdr-69-cam-tripla-484848mp18mp-center-stage-ios-26-deep-blue-as-is-a__5332749/,https://www.comprasparaguai.com.br/lojas/one-click/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,Apple iPhone 17 Pro Max 512GB A3257 LL Tela Super Retina XDR 6.9 / Cam Tripla 48+48+48MP/18MP Center Stage / Ios 26 - Silver (As Is+),One Click,1315.0,6851.15,73400,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-a3257-ll-tela-super-retina-xdr-69-cam-tripla-484848mp18mp-center-stage-ios-26-silver-as-is__5331907/,https://www.comprasparaguai.com.br/lojas/one-click/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,Apple iPhone 17 Pro Max 512GB A3257 LL Tela Super Retina XDR 6.9 / Cam Tripla 48+48+48MP/18MP Center Stage / Ios 26 - Deep Blue (As Is+),One Click,1315.0,6851.15,73424,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-a3257-ll-tela-super-retina-xdr-69-cam-tripla-484848mp18mp-center-stage-ios-26-deep-blue-as-is__5332755/,https://www.comprasparaguai.com.br/lojas/one-click/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,Apple iPhone 17 Pro Max 512GB A3257 LL Tela Super Retina XDR 6.9 / Cam Tripla 48+48+48MP/18MP Center Stage / Ios 26 - Cosmic Orange (As Is+),One Click,1315.0,6851.15,73417,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-a3257-ll-tela-super-retina-xdr-69-cam-tripla-484848mp18mp-center-stage-ios-26-cosmic-orange-as-is__5332747/,https://www.comprasparaguai.com.br/lojas/one-click/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,Apple iPhone 17 Pro Max 512GB A3257 LL Tela Super Retina XDR 6.9 / Cam Tripla 48+48+48MP/18MP Center Stage / Ios 26 - Silver (As Is A-),One Click,1305.0,6799.05,73530,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-a3257-ll-tela-super-retina-xdr-69-cam-tripla-484848mp18mp-center-stage-ios-26-silver-as-is-a__5332745/,https://www.comprasparaguai.com.br/lojas/one-click/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,Apple iPhone 17 Pro Max 512GB A3257 LL Tela Super Retina XDR 6.9 / Cam Tripla 48+48+48MP/18MP Center Stage / Ios 26 - Cosmic Orange (As Is A-),One Click,1305.0,6799.05,73509,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-a3257-ll-tela-super-retina-xdr-69-cam-tripla-484848mp18mp-center-stage-ios-26-cosmic-orange-as-is-a__5332750/,https://www.comprasparaguai.com.br/lojas/one-click/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,Apple iPhone 17 Pro Max 512GB A3257 LL Tela Super Retina XDR 6.9 / Cam Tripla 48+48+48MP/18MP Center Stage / Ios 26 - Deep Blue (As Is A-),One Click,1305.0,6799.05,73523,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-512gb-a3257-ll-tela-super-retina-xdr-69-cam-tripla-484848mp18mp-center-stage-ios-26-deep-blue-as-is-a__5332760/,https://www.comprasparaguai.com.br/lojas/one-click/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,"Apple iPhone 17 Pro Max Swap Esim 512GB 6.9"" Orange - Grau A+ (2 Meses de Garantia - Bat. 90/100% - Americano)",Mobile Zone,1300.0,6773.0,1661910,https://www.comprasparaguai.com.br/apple-iphone-17-pro-max-swap-esim-512gb-69-orange-grau-a-2-meses-de-garantia-bat-90100-americano__5349503/,https://www.comprasparaguai.com.br/lojas/mobile-zone/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,iPhone 17 Pro Max 512GB Silver Swap A Americano,Star Games,1290.0,6720.9,191661,https://www.comprasparaguai.com.br/iphone-17-pro-max-512gb-silver-swap-a-americano__5549108/,https://www.comprasparaguai.com.br/lojas/star-games/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,Celular Apple iPhone 17 Pro Max 512GB Orange Asis,Shopping China,1350.0,7033.5,1067945,https://www.comprasparaguai.com.br/celular-apple-iphone-17-pro-max-512gb-orange-asis__5488843/,https://www.comprasparaguai.com.br/lojas/shopping-china/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,iPhone 17 Pro Max 512GB Orange Swap Grade A 100% Usa,Mundo do Celular,1320.0,6877.2,154918,https://www.comprasparaguai.com.br/iphone-17-pro-max-512gb-orange-swap-grade-a-100-usa__5339528/,https://www.comprasparaguai.com.br/lojas/mundo-do-celular/
2026-09-26 15:49:00,Celular Apple iPhone 17 Pro Max 512GB Recondicionado,Apple Cel Swap iPhone 17 Pro Max 512GB A+ Orange (Esim),New Zone,1300.0,6773.0,291874,https://www.comprasparaguai.com.br/apple-cel-swap-iphone-17-pro-max-512gb-a-orange-esim__5431005/,https://www.comprasparaguai.com.br/lojas/new-zone/
